frame;label;landmark_0_x;landmark_0_y;landmark_0_z;landmark_1_x;landmark_1_y;landmark_1_z;landmark_2_x;landmark_2_y;landmark_2_z;landmark_3_x;landmark_3_y;landmark_3_z;landmark_4_x;landmark_4_y;landmark_4_z;landmark_5_x;landmark_5_y;landmark_5_z;landmark_6_x;landmark_6_y;landmark_6_z;landmark_7_x;landmark_7_y;landmark_7_z;landmark_8_x;landmark_8_y;landmark_8_z;landmark_9_x;landmark_9_y;landmark_9_z;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_15_x;landmark_15_y;landmark_15_z;landmark_16_x;landmark_16_y;landmark_16_z;landmark_17_x;landmark_17_y;landmark_17_z;landmark_18_x;landmark_18_y;landmark_18_z;landmark_19_x;landmark_19_y;landmark_19_z;landmark_20_x;landmark_20_y;landmark_20_z;landmark_21_x;landmark_21_y;landmark_21_z;landmark_22_x;landmark_22_y;landmark_22_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;landmark_27_x;landmark_27_y;landmark_27_z;landmark_28_x;landmark_28_y;landmark_28_z;landmark_29_x;landmark_29_y;landmark_29_z;landmark_30_x;landmark_30_y;landmark_30_z;landmark_31_x;landmark_31_y;landmark_31_z;landmark_32_x;landmark_32_y;landmark_32_z
43;rotar;0.503572345;0.331592441;0.072155371;0.501074493;0.322932184;0.050004423;0.498898029;0.322812289;0.049970098;0.496682197;0.322764039;0.049962413;0.506676078;0.322968751;0.049561385;0.508558631;0.322940111;0.049539644;0.510445654;0.322987974;0.049462214;0.492998004;0.327854276;-0.018862393;0.513866365;0.328896403;-0.020528685;0.500235677;0.340745956;0.052617934;0.506914496;0.341375798;0.051496133;0.469809532;0.379700959;-0.061157756;0.532825768;0.393641442;-0.023759229;0.421422422;0.402523905;-0.066613883;0.563362241;0.427526385;-0.00035348;0.379235357;0.414294958;-0.124354832;0.593033969;0.453815162;0.041839309;0.368106037;0.420292228;-0.143574938;0.603129387;0.463145375;0.042265192;0.367870778;0.417902768;-0.137152687;0.60231787;0.462538779;0.044625476;0.371765703;0.417757392;-0.12200404;0.597866833;0.460496932;0.045271341;0.481786758;0.549262106;-0.026398819;0.516450644;0.547795653;0.026022758;0.483910054;0.679364204;0.009653676;0.510308623;0.674770117;0.074638098;0.489634216;0.804413617;0.060984757;0.510064304;0.783154786;0.140539259;0.493647903;0.826411784;0.065117903;0.509351611;0.805269182;0.14676334;0.471726984;0.798671246;0.031765658;0.508872509;0.801823378;0.116630897
44;rotar;0.504017055;0.331599921;0.083174393;0.501622736;0.322939605;0.061526235;0.499517113;0.322816789;0.061481994;0.497397035;0.322763234;0.06147838;0.507238388;0.323029578;0.063714623;0.509183764;0.323014587;0.063699611;0.511145651;0.323075414;0.06362284;0.49404043;0.327902555;-0.008313118;0.514557362;0.329070747;-0.005715641;0.500869334;0.340765029;0.062584534;0.507532179;0.341445893;0.064957991;0.47026965;0.380901605;-0.056509748;0.53344065;0.39356634;-0.013460203;0.422132701;0.403268874;-0.080435157;0.567280829;0.424925268;0.005569194;0.380468905;0.413932443;-0.132350281;0.598110497;0.451177835;0.041217916;0.369362801;0.41969648;-0.153128207;0.60745132;0.461971283;0.040419523;0.369092882;0.416990399;-0.146488488;0.606674492;0.460812718;0.042512666;0.372905433;0.416905195;-0.130260006;0.603026509;0.45903933;0.04425557;0.482149541;0.549271524;-0.023861857;0.517100573;0.54777956;0.023502212;0.485155076;0.680019855;0.004741959;0.511467993;0.676082492;0.068775244;0.490032077;0.805954158;0.048927661;0.510029018;0.786171615;0.133979261;0.493686706;0.827423513;0.052196283;0.509068191;0.808845639;0.138304725;0.472231358;0.798600495;0.01721541;0.5102669;0.803095222;0.106218509
45;rotar;0.505805612;0.331647813;0.081344299;0.503152013;0.322960168;0.058334026;0.501016855;0.322825551;0.058291454;0.498811573;0.322766453;0.058279928;0.508929312;0.323127329;0.058933053;0.510870636;0.323146552;0.058919962;0.512914181;0.323248625;0.05885385;0.495521575;0.328028172;-0.013608247;0.516219616;0.329344839;-0.012450664;0.502714515;0.340775311;0.060530186;0.509409189;0.341602772;0.060861394;0.470329851;0.381986827;-0.057104535;0.535212874;0.393296838;-0.02212275;0.422952384;0.403704941;-0.091996662;0.57146287;0.424515903;-0.01338261;0.380561054;0.414094061;-0.142306164;0.603386223;0.449141294;0.010396015;0.370118022;0.419455558;-0.163073272;0.61214751;0.460223705;0.007507099;0.369892329;0.41657716;-0.156742364;0.611306548;0.458290905;0.009845861;0.374042064;0.416631311;-0.140254408;0.607973754;0.456679255;0.013155767;0.48239556;0.549313009;-0.022455053;0.517625988;0.547857523;0.022100775;0.485787272;0.679935694;0.001989226;0.512982011;0.676110268;0.067294568;0.49023056;0.806512296;0.043884974;0.510695815;0.788479447;0.129252031;0.493599802;0.828769684;0.046872549;0.509445608;0.811700583;0.134552658;0.472646981;0.797817051;0.011388053;0.511521935;0.804034114;0.096823312
46;rotar;0.507115602;0.331794292;0.084279507;0.504464447;0.323068768;0.06103215;0.502344012;0.322910875;0.060990285;0.500105739;0.322840273;0.060976494;0.510208488;0.32333082;0.062434841;0.512115061;0.323378086;0.062419422;0.514160931;0.32349959;0.062354002;0.497028232;0.328382671;-0.012583093;0.51758635;0.329675615;-0.007454156;0.504146934;0.340808362;0.062953368;0.510676086;0.341774791;0.064302653;0.471906811;0.382539153;-0.056411907;0.536670804;0.39316234;-0.016283419;0.423376381;0.404038697;-0.091446109;0.574426889;0.424281508;-0.007076973;0.383912116;0.414416462;-0.139170259;0.607542276;0.447987527;0.015476099;0.373504341;0.420230061;-0.156362742;0.615852237;0.458899975;0.013070071;0.37327081;0.417515069;-0.148463964;0.615288675;0.456616998;0.015788088;0.377332598;0.417461365;-0.135839522;0.612058997;0.454947799;0.018347092;0.483162582;0.549347401;-0.0237351;0.518603623;0.548039734;0.023388278;0.486582756;0.680139542;-0.001490788;0.514285207;0.677017212;0.06603682;0.490615964;0.806258261;0.038601477;0.511932015;0.788525641;0.123993948;0.493621141;0.828967392;0.041441955;0.510624647;0.811119497;0.129287437;0.472698271;0.797448039;0.006428136;0.508985817;0.785294175;0.092664428
47;rotar;0.509001672;0.331841797;0.102092512;0.506244183;0.323093653;0.078223847;0.504159629;0.322923124;0.078183912;0.501903296;0.322846413;0.078170151;0.511807919;0.323389828;0.079710245;0.513632953;0.323438764;0.079695426;0.515624344;0.323565096;0.07964588;0.498641133;0.328550279;0.001722717;0.519167006;0.329926699;0.000269883;0.506229758;0.340822309;0.07947889;0.512582302;0.34200123;0.080829903;0.474322468;0.383082867;-0.045579694;0.538287759;0.393121958;-0.000807963;0.426394254;0.404262662;-0.084849678;0.577962458;0.424620897;0.00254189;0.389065415;0.414444506;-0.13364841;0.611343682;0.447244346;0.008827036;0.379107744;0.42076087;-0.153901398;0.620573819;0.458092153;0.004444996;0.379314095;0.418865323;-0.145678967;0.619825244;0.455917478;0.006666162;0.382597506;0.418366581;-0.13129048;0.616155386;0.454212636;0.011008081;0.485231012;0.549354553;-0.025630925;0.520031154;0.548654377;0.025283914;0.487313151;0.680125177;-0.010145827;0.515264034;0.677757382;0.064890362;0.491175264;0.805987537;0.026236245;0.511992574;0.788560867;0.114448786;0.494144917;0.828924298;0.028473534;0.511125445;0.810884893;0.118739866;0.47296387;0.797404051;-0.009130021;0.508353889;0.781569183;0.084902391
48;rotar;0.510761261;0.332054794;0.102435492;0.507869303;0.323190629;0.078855582;0.505800128;0.322979331;0.078813538;0.503563523;0.322878093;0.078799866;0.513407588;0.323579043;0.080234483;0.515264213;0.323635966;0.080220088;0.517282307;0.323768824;0.080169834;0.500240743;0.328814805;0.003474087;0.520665467;0.330224365;0.005617869;0.508011818;0.340929925;0.080190971;0.514374018;0.342314959;0.081357464;0.476173282;0.383910596;-0.042408802;0.539509356;0.393080354;-0.00153045;0.42841351;0.404374272;-0.075070553;0.579252958;0.42364338;-0.008738741;0.391628355;0.41575703;-0.106809646;0.6152367;0.446581721;-0.007653852;0.382527143;0.422563821;-0.125875384;0.624800086;0.456192613;-0.01368385;0.382818907;0.421103269;-0.120272741;0.624150693;0.454523921;-0.010642639;0.385667294;0.420256257;-0.104543142;0.620202661;0.453199089;-0.005355727;0.486264497;0.549666524;-0.025370268;0.520859897;0.549631059;0.025044966;0.488146096;0.680078447;-0.009885003;0.516747236;0.678967595;0.063198864;0.49142161;0.805783689;0.026804946;0.512192726;0.788519681;0.112539433;0.494214624;0.828834832;0.029156497;0.511255682;0.810480714;0.116832949;0.47340858;0.797447503;-0.007971083;0.506846964;0.781356514;0.083624169
49;rotar;0.512206137;0.332103997;0.100648694;0.509340286;0.32319653;0.07770367;0.507270038;0.322985053;0.077659763;0.505040944;0.322872877;0.077650554;0.514804244;0.323626816;0.079650469;0.516656578;0.323690593;0.079636946;0.518672585;0.323835194;0.079606928;0.501451373;0.328819156;0.002475724;0.521921158;0.330303758;0.005177575;0.509276688;0.340948164;0.078783065;0.51570195;0.342376292;0.080635451;0.47789821;0.384370089;-0.044242509;0.540324628;0.392617434;-0.005516782;0.43204695;0.404486895;-0.080147274;0.57948184;0.421732664;-0.017715121;0.395225585;0.417084545;-0.121939354;0.615720809;0.445994556;-0.023436347;0.385733306;0.424615145;-0.142625883;0.626608551;0.455735832;-0.030182309;0.385908753;0.423559397;-0.137879983;0.626190603;0.453920811;-0.027719047;0.388683408;0.422211319;-0.120000675;0.621591866;0.452445507;-0.021356847;0.487354279;0.549339592;-0.024435991;0.521555305;0.549612463;0.024128702;0.489021391;0.678480744;-0.008334213;0.517935991;0.678741097;0.062407434;0.492028862;0.803615689;0.028789477;0.512273908;0.788267672;0.110913724;0.49424547;0.827525914;0.031197386;0.511544466;0.810191035;0.115095161;0.475516498;0.795882642;-0.006189147;0.506398499;0.7814852;0.081473909
50;rotar;0.513420045;0.332343161;0.104274966;0.510565758;0.323358178;0.081202;0.508493423;0.323098481;0.08115714;0.506255209;0.322945148;0.08114107;0.515959561;0.323854238;0.08243946;0.517784178;0.323923618;0.082427412;0.519757926;0.324082136;0.082390279;0.50240922;0.328867674;0.006876829;0.522890806;0.330492646;0.006788231;0.51052469;0.341057211;0.082265452;0.516873658;0.342581153;0.083228379;0.479093552;0.38431859;-0.037626255;0.541172445;0.392265141;-0.002829603;0.434549659;0.404564381;-0.076241575;0.580051005;0.42035538;-0.017912935;0.398517519;0.418346375;-0.118002668;0.618328869;0.444713801;-0.025727348;0.388739079;0.426121026;-0.137499675;0.629616916;0.453383625;-0.0332026;0.388981402;0.425318688;-0.133457735;0.628998399;0.452156037;-0.029681254;0.391968161;0.42380625;-0.116185829;0.624258041;0.450410247;-0.023440037;0.488217413;0.548738539;-0.022203811;0.522043645;0.549562156;0.021910489;0.489827812;0.677400291;-0.006505017;0.518666804;0.678600669;0.056244604;0.492456764;0.802374125;0.029805474;0.512602627;0.788210154;0.102220915;0.494250596;0.826704979;0.032118425;0.511788249;0.810012996;0.106058225;0.478565007;0.794833779;-0.005187303;0.506804585;0.78224194;0.071225151
51;rotar;0.513944685;0.332351863;0.111464329;0.511148036;0.32338357;0.088688016;0.509088457;0.32312426;0.088641055;0.506850362;0.322965682;0.088626735;0.51651758;0.323863328;0.088985182;0.518275559;0.323928952;0.088978209;0.520204604;0.324087292;0.088935867;0.503213584;0.328874975;0.015858324;0.523465991;0.330507457;0.014171815;0.511188984;0.341073751;0.089958407;0.517384052;0.342588156;0.089730404;0.480133384;0.384263277;-0.025426073;0.541617572;0.391658396;-0.002122119;0.436838716;0.404536545;-0.062341154;0.580767632;0.41972214;-0.012795329;0.399538606;0.41889143;-0.10577663;0.619138598;0.442712605;-0.009794278;0.390376896;0.427805424;-0.124178454;0.630343199;0.449944794;-0.015784197;0.390550256;0.426956028;-0.120836928;0.630003393;0.448183179;-0.012102659;0.393318444;0.424805015;-0.104202405;0.62521404;0.446991563;-0.007003094;0.488655657;0.54821074;-0.014931406;0.522311151;0.549528182;0.014598423;0.489796847;0.675760031;0.007496325;0.519260168;0.678499162;0.04861996;0.492503136;0.797735035;0.046172436;0.513489723;0.788092196;0.096566699;0.493419349;0.823078513;0.048901938;0.512416482;0.809936166;0.100762591;0.483639926;0.791514218;0.013770049;0.508554041;0.782476366;0.065528579
52;rotar;0.514903903;0.332483798;0.121022984;0.512117147;0.323495597;0.099342696;0.509994566;0.323207587;0.099297665;0.507667959;0.323014557;0.099284612;0.517498434;0.323977381;0.098128758;0.51924485;0.324030995;0.09812092;0.521152854;0.324180603;0.098077908;0.50375843;0.328882009;0.029566534;0.524344325;0.330609471;0.022530338;0.51208061;0.341234654;0.100470044;0.518158138;0.342717856;0.098331027;0.480443329;0.383957416;-0.006861249;0.541839778;0.390714377;-0.002611185;0.43832016;0.404525608;-0.039099831;0.581070065;0.418924451;-0.019961191;0.401510298;0.41891861;-0.080527343;0.621042669;0.440078676;-0.020271368;0.392548621;0.427945584;-0.097782113;0.632167935;0.445187032;-0.028162761;0.392762959;0.426936299;-0.095004551;0.631720126;0.44291997;-0.024089957;0.395424932;0.424743682;-0.079329677;0.627088964;0.44246918;-0.017531935;0.488788605;0.546472311;-0.006002664;0.52240628;0.548721969;0.005655093;0.489821494;0.672784209;0.01386732;0.519550622;0.677785933;0.033546388;0.492626399;0.793834686;0.051461469;0.513526678;0.788034976;0.079488531;0.492366344;0.819370389;0.053953256;0.512374759;0.810125828;0.083361238;0.489303231;0.787366748;0.018991556;0.510748267;0.782490611;0.046473447
53;rotar;0.515747547;0.332825661;0.115012608;0.512809038;0.323792636;0.096108302;0.510653079;0.323477805;0.096075796;0.50828737;0.323245794;0.096052371;0.518159032;0.324290097;0.088694386;0.519870639;0.324350297;0.088682055;0.521727443;0.324505478;0.088664062;0.504265547;0.329064369;0.020984922;0.524903893;0.330998868;0.010725386;0.51298964;0.34175095;0.100120991;0.518920302;0.343186498;0.089206204;0.480750382;0.383921206;-0.016130192;0.542328417;0.39048934;-0.019618809;0.438849241;0.404532045;-0.050191589;0.583187521;0.418398291;-0.046520036;0.402972281;0.419301093;-0.093288086;0.625745773;0.439182818;-0.060756553;0.394468576;0.42805326;-0.111401536;0.637311101;0.442265362;-0.072746664;0.394995391;0.426982403;-0.108541489;0.636559486;0.439648271;-0.068437539;0.397764146;0.424850225;-0.092254236;0.631916344;0.440095574;-0.058530983;0.489044696;0.545806229;-0.003449437;0.522686124;0.548530221;0.003116039;0.490003705;0.67091769;0.019669136;0.519256055;0.677309871;0.031666521;0.492779374;0.789817333;0.06397859;0.513312995;0.787957907;0.080153212;0.491698593;0.815784276;0.066931985;0.512258232;0.81039685;0.084058687;0.491357416;0.785854876;0.029152783;0.511719048;0.782893121;0.044364218
54;rotar;0.515919447;0.3330203;0.111488968;0.513041079;0.324061304;0.090849616;0.510900199;0.323752344;0.090810634;0.508552909;0.32352367;0.090792686;0.518351018;0.324525088;0.08744809;0.52003938;0.324571252;0.0874357;0.521867812;0.324703604;0.0874006;0.504535139;0.329309255;0.017670074;0.525075734;0.331163973;0.01096254;0.513124406;0.342038542;0.093331173;0.519064486;0.343431085;0.088117704;0.480933756;0.383895546;-0.017743822;0.54225117;0.390163422;-0.015773512;0.439395577;0.404522985;-0.05210894;0.583282828;0.418025434;-0.039168771;0.404336095;0.41911152;-0.095878243;0.626015663;0.438049227;-0.051563878;0.395946234;0.427667737;-0.113870852;0.637168646;0.441278219;-0.062627971;0.396452248;0.426516086;-0.111661337;0.636518419;0.438753068;-0.058201559;0.399179906;0.424514711;-0.094985917;0.631954908;0.439092904;-0.04916415;0.489570886;0.545768261;-0.005212273;0.522899687;0.548543453;0.004888758;0.490237534;0.670389235;0.018182026;0.518994272;0.677238524;0.035431921;0.492853194;0.788215637;0.059829552;0.513136148;0.787932754;0.083853565;0.491525173;0.81461066;0.062597297;0.512183309;0.810367227;0.087850936;0.491268724;0.786136925;0.026234545;0.511077523;0.783151627;0.04994601
55;rotar;0.515964389;0.333028913;0.110473529;0.51306659;0.324064404;0.089027949;0.510902941;0.323753178;0.088988639;0.508549094;0.32352078;0.088975452;0.518401861;0.324529052;0.087016717;0.520079195;0.32457459;0.087003231;0.52186799;0.324705273;0.086965457;0.504631877;0.329312652;0.018813219;0.525204301;0.331181556;0.011249322;0.513184786;0.342065364;0.091033928;0.519155443;0.343515664;0.087825201;0.48107636;0.383873492;-0.013685579;0.54225713;0.390154332;-0.014980139;0.440022349;0.404440016;-0.051429782;0.583447039;0.417159319;-0.033072703;0.405294329;0.419061959;-0.099091254;0.62474972;0.435935438;-0.035916172;0.396909356;0.427531958;-0.117285945;0.635554552;0.440043539;-0.045613144;0.397401631;0.42624554;-0.114246711;0.635054171;0.437248021;-0.041482233;0.400200456;0.424333274;-0.097992785;0.630669713;0.437258869;-0.033267066;0.489674568;0.54581064;-0.0032737;0.522814691;0.548545301;0.00295522;0.490472943;0.669745028;0.019677671;0.518834174;0.677157044;0.032691415;0.492880255;0.787396789;0.060432892;0.513083518;0.787988365;0.081506565;0.491261899;0.813290954;0.063051239;0.511659443;0.810801923;0.085455574;0.491277397;0.786357224;0.026546579;0.510742545;0.783780456;0.046831653
56;rotar;0.515786707;0.333040386;0.093042389;0.512879312;0.324109375;0.071475938;0.510683417;0.323814303;0.071446285;0.508320987;0.323596269;0.07143797;0.51818645;0.3245323;0.069271877;0.519862354;0.324576974;0.069253333;0.521623909;0.324700832;0.069219321;0.504416227;0.329449832;0.005470659;0.525093675;0.331193298;-0.004735016;0.513045013;0.342149466;0.074201852;0.51900363;0.343584061;0.070827551;0.480947852;0.384008408;-0.01480416;0.542207062;0.390136153;-0.031734824;0.44002679;0.404349774;-0.055755865;0.583327472;0.416177273;-0.054621212;0.406117737;0.41897136;-0.113269381;0.623948932;0.434729755;-0.064448997;0.397895813;0.427331984;-0.132654846;0.634673536;0.439431459;-0.076306015;0.398403317;0.426016897;-0.13149628;0.634201169;0.435978442;-0.072530501;0.401108682;0.424175918;-0.113149971;0.629917383;0.435719281;-0.062136393;0.489697576;0.545818567;-0.00174369;0.522870362;0.548555791;0.001425098;0.490511149;0.668435872;0.024851169;0.518825829;0.676774919;0.033515744;0.492852777;0.786898851;0.070158675;0.513033271;0.788113296;0.084282525;0.490644008;0.81280899;0.073074169;0.511355102;0.811135471;0.088362411;0.491790712;0.783789337;0.035054486;0.511242092;0.783933699;0.048974566
57;rotar;0.516041398;0.333052605;0.085161939;0.513097525;0.324132055;0.063038781;0.510904133;0.323849559;0.063006632;0.508526027;0.323641926;0.062995866;0.518296897;0.324534416;0.061584167;0.519930065;0.32457152;0.061565638;0.521637261;0.324680686;0.061534692;0.504520237;0.329543829;-0.00366101;0.525127709;0.331192285;-0.010918638;0.513394952;0.342240453;0.066024184;0.519240439;0.343643457;0.063641898;0.480928361;0.383995116;-0.028475152;0.542400599;0.390016824;-0.034564368;0.44103229;0.404172599;-0.066606849;0.5835706;0.415636063;-0.0555689;0.407318264;0.418920159;-0.117770828;0.624426603;0.434390903;-0.064461432;0.398958951;0.427186221;-0.137074098;0.635290384;0.439056218;-0.076231912;0.399401546;0.425851613;-0.1358587;0.634760499;0.435891151;-0.072481386;0.402111888;0.424071223;-0.117512956;0.630369782;0.435635746;-0.062242288;0.489711553;0.545826674;-0.003957645;0.522900522;0.548555911;0.003639402;0.490624756;0.668776155;0.024516117;0.518814743;0.676765859;0.036525309;0.492911488;0.786792338;0.073138922;0.512930393;0.788139164;0.086834148;0.490693778;0.812503755;0.07650654;0.511323094;0.81120491;0.090906486;0.491406769;0.782693684;0.038487807;0.511134923;0.783486545;0.052807327
58;rotar;0.516829669;0.333269745;0.087769642;0.513796389;0.324329674;0.06604065;0.511606276;0.324031562;0.066006459;0.509183168;0.323787779;0.065996364;0.518959403;0.324687928;0.064472094;0.520536661;0.324694872;0.064455874;0.522203386;0.324778259;0.064424165;0.504846156;0.329565614;-0.000469338;0.525445461;0.331197828;-0.008154681;0.514051616;0.342431664;0.068659663;0.519862533;0.343732238;0.066106066;0.480989814;0.383983165;-0.028542617;0.542445481;0.389592081;-0.031363375;0.441520303;0.404141337;-0.065197453;0.583689749;0.414853215;-0.051820807;0.407269597;0.418817401;-0.111973204;0.624128342;0.433675796;-0.059576679;0.399041355;0.427237242;-0.130805582;0.634917378;0.438431948;-0.070872098;0.399396598;0.425924361;-0.131432667;0.634414971;0.435140222;-0.066833057;0.402154237;0.424003601;-0.112239219;0.630104959;0.434836209;-0.057165261;0.490008235;0.545581698;-0.00461963;0.523188472;0.548471332;0.004304255;0.49103114;0.668673396;0.024555428;0.518868387;0.676598608;0.035347197;0.493004948;0.785863042;0.073594317;0.512856841;0.788283348;0.084981181;0.490729541;0.810948968;0.07702291;0.51134789;0.811297894;0.088892087;0.49116537;0.782497883;0.039218601;0.511086941;0.783575416;0.048738837
59;rotar;0.51726824;0.333517134;0.08969494;0.514250815;0.324589372;0.066602446;0.512116849;0.324283093;0.066560477;0.50973177;0.324010313;0.066544913;0.519388378;0.324889243;0.067086339;0.520962119;0.324856609;0.067070231;0.522648215;0.324902594;0.067025431;0.505298674;0.329643726;0.003898638;0.525787711;0.331227094;-0.0041743;0.514478505;0.342664063;0.068794765;0.520237148;0.343842298;0.06878487;0.481135994;0.384056836;-0.023871548;0.54256314;0.389312863;-0.026671644;0.441847444;0.404127985;-0.054601733;0.583522022;0.414507151;-0.045659468;0.407742798;0.41904819;-0.093753844;0.623988569;0.433158606;-0.052417554;0.399690568;0.427752376;-0.11118678;0.6347211;0.438113362;-0.063477114;0.399981767;0.426540643;-0.110845663;0.634324312;0.434527904;-0.059105977;0.402720064;0.424440622;-0.09350881;0.630050898;0.434124172;-0.049868312;0.490012288;0.545365036;-0.004580298;0.523227811;0.548400164;0.004266395;0.491095722;0.668648779;0.02445454;0.518795729;0.676320314;0.034063093;0.493112028;0.78473568;0.07238467;0.512801766;0.788268089;0.083123051;0.490713626;0.809631646;0.075752899;0.51133889;0.811283171;0.086968355;0.491428912;0.782690823;0.037960421;0.511244118;0.783970952;0.046313722
